Tour,Year,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
WTA,2025,5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,3,Andreeva M.,Bouzkova M.,15.0,43.0,2665.0,1262.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.29,3.75,1.3,3.85,1.3,3.9,1.28,3.69,,
WTA,2025,5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,3,Fernandez L.A.,Starodubtseva Y.,29.0,100.0,1755.0,750.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.14,5.5,1.16,6.15,1.17,6.15,1.15,5.46,,
WTA,2025,5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,3,Lamens S.,Erjavec V.,77.0,171.0,879.0,432.0,7.0,5.0,7.0,6.0,,,2.0,0.0,Completed,1.5,2.63,1.42,3.08,1.53,3.08,1.48,2.65,,
WTA,2025,5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,3,Maria T.,Pera B.,90.0,78.0,826.0,877.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,2.75,1.44,2.82,1.48,2.82,1.5,2.72,1.46,,
WTA,2025,5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,3,Zheng Q.,Todoni A.,5.0,111.0,5325.0,690.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.1,7.0,1.13,6.96,1.13,7.0,1.11,6.43,,
WTA,2025,5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,3,Vekic D.,Parry D.,19.0,66.0,2228.0,950.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.29,3.75,1.27,4.18,1.31,4.18,1.27,3.71,,
WTA,2025,5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,3,Badosa P.,Wang Xin.,12.0,37.0,2958.0,1413.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.25,4.0,1.26,4.23,1.29,4.23,1.26,3.84,,
WTA,2025,5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,3,Tauson C.,Noskova L.,42.0,28.0,1271.0,1778.0,5.0,7.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,2.0,1.8,2.23,1.72,2.23,1.8,2.06,1.75,,
WTA,2025,5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,3,Bouzas Maneiro J.,Kartal S.,54.0,87.0,1057.0,836.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,2.2,1.67,2.2,1.74,2.2,1.76,2.14,1.71,,
WTA,2025,5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,3,Sabalenka A.,Stephens S.,1.0,81.0,9656.0,851.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.03,15.0,1.03,22.28,1.04,22.28,1.03,13.7,,
WTA,2025,5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,3,Bucsa C.,Paquet C.,110.0,122.0,690.0,593.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.2,1.33,3.57,1.37,3.57,1.34,3.25,,
WTA,2025,5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,3,Blinkova A.,Saville D.,73.0,124.0,898.0,587.0,1.0,6.0,6.0,4.0,7.0,5.0,2.0,1.0,Completed,1.5,2.63,1.5,2.77,1.54,2.77,1.5,2.61,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Burrage J.,Jeanjean L.,173.0,149.0,425.0,486.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.67,2.2,1.72,2.23,1.72,2.25,1.68,2.18,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Siegemund L.,Baptiste H.,97.0,88.0,786.0,834.0,4.0,6.0,7.0,5.0,6.0,4.0,2.0,1.0,Completed,2.1,1.73,2.08,1.83,2.12,1.83,2.06,1.76,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Samsonova L.,Rakhimova K.,21.0,62.0,2070.0,987.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.2,4.5,1.26,4.24,1.26,4.5,1.24,4.12,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Danilovic O.,Rus A.,55.0,79.0,1055.0,874.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.75,1.53,2.67,1.53,2.78,1.5,2.6,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Gibson T.,Sonmez Z.,150.0,94.0,480.0,807.0,3.0,6.0,7.0,6.0,6.0,1.0,2.0,1.0,Completed,2.63,1.5,2.69,1.52,2.69,1.54,2.57,1.5,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Sramkova R.,Volynets K.,49.0,60.0,1166.0,996.0,3.0,6.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,2.1,1.73,1.91,1.98,2.12,1.98,2.0,1.82,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Shnaider D.,Cocciaretto E.,13.0,56.0,2895.0,1048.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.17,5.0,1.19,5.28,1.24,5.28,1.18,4.81,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Uchijima M.,Linette M.,63.0,40.0,981.0,1376.0,4.0,6.0,6.0,2.0,7.0,6.0,2.0,1.0,Completed,3.2,1.36,3.22,1.39,3.22,1.4,3.08,1.37,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Tomljanovic A.,Krueger A.,114.0,52.0,667.0,1141.0,6.0,4.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,3.0,1.4,3.1,1.41,3.1,1.43,2.95,1.4,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Gauff C.,Kenin S.,3.0,74.0,6888.0,892.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.05,11.0,1.06,13.1,1.07,13.1,1.05,9.71,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Frech M.,Kudermetova P.,26.0,57.0,1910.0,1036.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,2.3,1.62,2.29,1.69,2.32,1.73,2.22,1.66,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Svitolina E.,Cirstea S.,27.0,71.0,1779.0,913.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.25,4.0,1.27,4.09,1.27,4.09,1.26,3.92,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Bronzetti L.,Azarenka V.,76.0,24.0,885.0,1992.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,3.75,1.29,3.8,1.31,3.8,1.31,3.59,1.29,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Dart H.,Fett J.,112.0,133.0,675.0,545.0,7.0,5.0,2.0,6.0,7.0,6.0,2.0,1.0,Completed,,,,,1.66,2.4,1.62,2.31,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Dolehide C.,Bejlek S.,83.0,155.0,844.0,466.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,2.75,1.44,2.66,1.53,2.85,1.53,2.72,1.46,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Swiatek I.,Siniakova K.,2.0,50.0,8120.0,1152.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.06,10.0,1.06,12.11,1.07,12.11,1.06,9.56,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Potapova A.,Zidansek T.,36.0,180.0,1434.0,390.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.29,3.75,1.3,3.8,1.32,3.8,1.3,3.53,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Bencic B.,Ostapenko J.,294.0,22.0,223.0,2041.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.57,2.38,1.67,2.33,1.67,2.4,1.6,2.35,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Yuan Y.,32.0,53.0,1675.0,1086.0,6.0,4.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.62,2.3,1.68,2.29,1.68,2.32,1.62,2.29,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Niemeier J.,Chwalinska M.,93.0,126.0,817.0,574.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,2.63,1.5,2.71,1.52,2.71,1.52,2.61,1.49,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Pegula J.,Joint M.,6.0,105.0,4801.0,734.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.17,5.0,1.22,4.75,1.24,5.05,1.19,4.69,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Cristian J.,Martic P.,82.0,131.0,847.0,556.0,6.0,2.0,4.0,6.0,7.0,6.0,2.0,1.0,Completed,1.53,2.5,1.56,2.56,1.57,2.56,1.54,2.47,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Kostyuk M.,Hibino N.,18.0,141.0,2364.0,517.0,3.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.25,4.0,1.3,3.81,1.32,4.01,1.27,3.76,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Mertens E.,Golubic V.,34.0,95.0,1524.0,797.0,4.0,6.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,1.44,2.75,1.48,2.83,1.48,2.83,1.45,2.72,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Aiava D.,Minnen G.,195.0,91.0,352.0,823.0,5.0,7.0,7.0,5.0,7.0,6.0,2.0,1.0,Completed,2.2,1.67,2.2,1.74,2.22,1.75,2.16,1.69,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Muchova K.,Podoroska N.,20.0,96.0,2079.0,787.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.04,13.0,1.05,15.42,1.06,20.0,1.04,12.08,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Collins D.,Snigur D.,11.0,138.0,3147.0,527.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.3,3.5,1.33,3.63,1.37,3.63,1.32,3.38,,
WTA,2025,5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,3,Osaka N.,Garcia C.,51.0,67.0,1145.0,944.0,6.0,3.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.2,4.5,1.27,4.17,1.3,4.5,1.23,4.14,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Haddad Maia B.,Riera J.,17.0,146.0,2554.0,495.0,4.0,6.0,7.0,5.0,6.0,2.0,2.0,1.0,Completed,1.2,4.5,1.21,4.94,1.22,4.94,1.2,4.51,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Wang Xiy.,Grabher J.,108.0,415.0,706.0,142.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.1,7.0,1.11,8.18,1.11,8.18,1.1,7.02,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Wang Y.,Bondar A.,64.0,92.0,969.0,821.0,3.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.91,1.91,2.05,1.85,2.05,1.91,1.96,1.84,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Raducanu E.,Alexandrova E.,61.0,31.0,995.0,1713.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,1.73,2.1,1.78,2.15,1.78,2.2,1.73,2.11,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Andreeva E.,Zheng S.,86.0,681.0,838.0,51.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.2,4.5,1.22,4.82,1.24,4.82,1.21,4.4,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Anisimova A.,Carle M.,35.0,89.0,1486.0,829.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.2,4.5,1.25,4.36,1.25,4.54,1.21,4.35,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Kasatkina D.,Tomova V.,10.0,58.0,3151.0,1013.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.17,5.0,1.21,4.97,1.21,5.05,1.18,4.8,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Navarro E.,Stearns P.,8.0,46.0,3409.0,1198.0,6.0,7.0,7.0,6.0,7.0,5.0,2.0,1.0,Completed,1.67,2.2,1.71,2.25,1.71,2.25,1.66,2.21,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Jovic I.,Parrizas Diaz N.,191.0,99.0,361.0,753.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,2.2,1.67,2.18,1.75,2.21,1.8,2.13,1.71,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Yastremska D.,Sherif M.,33.0,65.0,1594.0,955.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.41,2.75,1.5,2.78,1.5,2.79,1.46,2.69,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Lys E.,Birrell K.,128.0,101.0,566.0,750.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,,,,,1.27,3.7,1.27,3.7,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Gracheva V.,Mcnally C.,69.0,540.0,925.0,88.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.8,2.0,1.78,2.15,1.82,2.2,1.76,2.07,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Rybakina E.,Jones E.,7.0,293.0,4723.0,223.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.05,11.0,1.05,14.86,1.05,14.86,1.05,11.09,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Kovinic D.,Sun L.,1289.0,44.0,6.0,1253.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,11.0,1.05,9.65,1.09,11.5,1.09,9.77,1.06,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Ruse E.G.,Begu I.,125.0,80.0,581.0,866.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.73,2.1,1.81,2.12,1.81,2.12,1.77,2.05,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Putintseva Y.,Avanesyan E.,23.0,41.0,2017.0,1280.0,4.0,6.0,7.0,5.0,6.0,2.0,2.0,1.0,Completed,1.44,2.75,1.46,2.91,1.46,2.91,1.44,2.78,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Zhang S.,Kessler M.,204.0,47.0,341.0,1176.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,3.2,1.36,3.47,1.35,3.47,1.4,3.16,1.36,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Keys M.,Li A.,14.0,84.0,2680.0,844.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.13,6.0,1.14,6.73,1.16,6.73,1.14,5.83,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Paolini J.,Wei S.,4.0,117.0,5399.0,630.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.17,5.0,1.18,5.42,1.2,5.5,1.17,5.07,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Zarazua R.,Townsend T.,70.0,85.0,920.0,843.0,6.0,7.0,6.0,1.0,6.0,2.0,2.0,1.0,Completed,2.2,1.67,2.2,1.75,2.22,1.75,2.16,1.69,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Jabeur O.,Kalinina A.,39.0,48.0,1394.0,1171.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.44,2.75,1.47,2.86,1.49,2.86,1.46,2.72,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Osorio M.,Sakkari M.,59.0,30.0,1001.0,1727.0,6.0,4.0,6.0,7.0,6.0,4.0,2.0,1.0,Completed,2.63,1.5,2.69,1.52,2.7,1.52,2.61,1.49,,
WTA,2025,5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Boulter K.,Marino R.,25.0,98.0,1931.0,770.0,6.0,4.0,3.0,6.0,7.0,5.0,2.0,1.0,Completed,1.14,5.5,1.18,5.5,1.19,5.7,1.16,5.27,,
